,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
395,-0.6388990497884256,-0.3229844472349691,1.4485022514977315,-1.7622670762533235,-0.5844207021061186,-0.4996269676596202,-0.45578703817037475,1.92286454150688,0.23294600402832655,Monocytes
396,1.0047522701137999,0.07307532905038136,-0.4681748362372544,0.3911729714934756,-0.33508921933178215,0.061845540592655346,-0.026860835843680857,-0.5523816518367626,-0.03274810050564922,T_cells
397,0.012493248334741004,-0.2635622979914952,0.2526956399237657,0.8894132112813836,1.0415426430946437,-0.37306261525641216,-0.4066929782088091,-0.724750117445155,0.17613864619667066,T_cells
398,0.8883291275831849,-0.03996793694854942,-1.177753230077174,0.46667709075661434,1.0923018277162257,-0.6627190816180253,0.034816319808620426,-0.7820968906254872,0.4331578857948628,T_cells
399,-0.36864419693368927,0.36677903938168127,-0.91716007722511,-1.4839297234102844,-3.766455035424472,-0.7412411601731613,5.172069553935286,-1.4584530341046384,0.4946094226191509,Other cells
400,-0.5806363220523271,-0.33443372033590407,-0.48539926842645853,0.7575448095107542,0.41721732634619857,-0.5519203529050694,-0.32087178389697585,-0.4122692986490723,-0.37422054707731883,T_cells
401,-1.172728416024689,-0.9021473657930521,1.2182689683498316,-1.7283030625243543,-1.42610920489293,-0.904161015642968,-0.33656182263441703,1.7550725385884498,-0.8694689529074424,Monocytes
402,-0.46764457588257374,-0.3119619967795158,-0.1403430797730218,0.5741471911930487,0.4617909797046532,-0.3400318106900783,-0.035166269276184985,-0.522681739858328,-0.7322790342947828,T_cells
403,0.8593528272384958,-0.48793648064164363,-1.3402970316618523,0.6496648482061406,0.011623247620057509,-0.6201042921397398,-0.43124670532092735,-0.5384847390667068,-0.1976612845594915,T_cells
404,1.1879182311589649,2.054014958896114,0.46103887055421944,-1.4694624793363342,-4.0429330365688605,2.2136440333163,-0.07460794277335792,-0.6121076714368393,0.9906838550863564,B_cells
405,-0.46500182970313814,0.19380577549942382,-0.9038158002762928,-1.4604875958681343,-0.35031218031204137,-0.34085617713834715,2.5535876680761933,-0.6074957054483054,-1.2985029767540015,Other cells
406,-0.6226785357298685,-0.6556387678001199,1.3820841473624466,-1.593303719850748,-0.6849804031403791,-0.4610634393140517,-0.5703071560648008,1.981060188500928,0.2600249951294567,Monocytes
407,-2.255758146318449,-0.6935323532100458,-0.48502945405766545,0.10632674809538675,-1.8863086364853576,0.42406475858977843,-0.30082620380925207,-0.48345770162193974,0.34200654151656096,T_cells
408,0.751157905950258,3.133363516042611,0.5159252176257414,-1.4944382682386232,-0.8443622583336373,2.89197467340238,3.542437707591578,-0.6914080378533043,1.6961526493295271,B_cells
409,4.013756173019003,0.7839255520413259,-1.9791784994562827,1.8227585649670919,2.168619022257565,0.2605225478969249,-0.6628323117058895,-0.057368361294861656,1.1851738335906175,T_cells
